60|-495254.766|9160.425|-7407.671|5.642|1.637|1.637|131.538|0.371|600.000|2|1
61|-520334.626|8749.006|-7420.595|0.000|0.000|0.000|135.281|0.000|600.000|0|0
62|-503330.011|11125.590|-7397.071|10.402|5.475|2.738|134.018|3.226|597.000|2|2
63|-487617.129|8545.154|-7381.997|0.000|0.000|0.000|128.710|0.000|600.000|0|0
64|-582447.621|10227.826|-7395.775|4.803|0.847|0.847|145.006|0.271|600.000|2|1
65|-502017.833|9258.738|-7444.086|0.000|0.000|0.000|132.266|0.000|600.000|0|0
66|-510380.245|10103.199|-7476.178|0.000|0.000|0.000|133.942|0.000|600.000|0|0
67|-516868.828|8368.079|-7505.588|0.000|0.000|0.000|130.671|0.000|600.000|0|0
68|-484947.198|8599.177|-7534.361|0.000|0.000|0.000|129.453|0.000|600.000|0|0
69|-489634.864|8924.798|-7521.764|30.428|28.181|4.697|135.179|6.654|594.000|10|6
70|-642339.305|9619.033|-7506.054|24.907|24.806|4.961|140.161|8.219|592.000|8|5
71|-594140.495|23486.883|-7529.734|10.292|6.287|3.144|137.923|3.898|597.000|2|2
72|-479753.544|20172.872|-7572.180|21.599|15.678|3.919|130.108|5.900|595.000|7|4
73|-473659.969|17626.314|-7595.017|18.488|21.994|5.499|128.962|8.655|592.000|8|4
74|-495613.895|18442.669|-7587.759|39.746|37.957|4.745|135.524|11.470|589.000|14|8
75|-502008.646|19164.228|-7613.829|14.809|7.803|2.601|134.051|3.795|597.000|5|3
76|-482981.137|19350.907|-7626.963|19.725|32.982|8.245|132.545|8.150|592.000|8|4
77|-477842.236|20050.992|-7606.610|31.788|44.970|7.495|132.064|11.344|589.000|9|6
78|-474869.560|19619.320|-7583.960|20.558|17.196|4.299|130.592|7.797|593.000|6|4
79|-485939.933|20852.621|-7579.342|36.107|55.088|7.870|133.111|13.642|587.000|13|7
80|-501998.670|23531.371|-7606.828|24.339|19.930|3.986|133.588|6.014|594.000|8|5
81|-475608.878|22815.012|-7580.962|14.642|11.680|3.893|129.218|6.148|594.000|4|3
82|-443141.537|28250.720|-7564.825|85.302|92.684|5.452|132.212|27.847|573.000|30|17
83|-476016.483|26590.192|-7578.090|40.518|40.810|5.101|132.584|11.928|589.000|16|8
84|-473488.498|28299.865|-7541.593|40.865|49.995|6.249|132.683|12.977|588.000|14|8
85|-457732.548|24072.724|-7483.900|95.086|106.332|5.596|136.361|28.196|572.000|38|19
86|-468035.857|25564.637|-7430.076|43.702|34.576|3.842|131.371|13.808|587.000|16|9
87|-448012.328|28819.350|-7378.458|79.593|77.444|4.840|131.846|24.669|576.000|24|16
88|-429374.260|31272.642|-7325.971|111.803|104.777|4.763|131.336|33.652|567.000|36|22
89|-440927.526|35551.336|-7296.226|102.578|104.470|5.223|132.097|27.535|573.000|40|20
90|-487053.870|40492.623|-7219.418|46.501|52.693|5.855|136.120|13.052|587.000|21|9
91|-419373.142|40553.228|-7171.832|123.625|134.526|5.381|131.798|40.238|560.000|41|25
92|-429097.739|41114.808|-7125.858|115.166|104.687|4.552|131.839|34.922|566.000|40|23
93|-520412.638|42447.154|-7112.246|55.974|34.558|3.142|137.101|14.005|586.000|21|11
94|-435293.623|45622.188|-7058.797|110.767|109.097|4.959|132.109|30.886|570.000|40|22
95|-429764.114|50279.618|-7031.401|121.734|104.520|4.355|132.554|38.120|562.000|37|24
96|-433045.790|48875.651|-7007.778|112.994|109.639|4.984|131.409|33.725|567.000|39|22
97|-418343.034|51524.735|-6967.130|127.845|151.933|6.077|131.585|40.654|560.000|42|25
98|-427177.253|54701.863|-6908.166|139.561|143.955|5.332|134.303|42.983|558.000|48|27
99|-405201.300|54464.108|-6857.036|147.263|180.630|6.229|132.568|47.828|553.000|54|29
100|-427564.715|55166.646|-6846.413|126.906|129.381|5.175|134.029|40.533|560.000|49|25
101|-427416.740|56524.524|-6837.371|127.425|138.758|5.550|134.102|39.403|561.000|44|25
102|-422023.838|55716.868|-6800.976|139.128|118.670|4.395|133.924|42.829|558.000|45|27
103|-402627.875|52330.593|-6753.075|162.491|175.878|5.496|134.190|50.439|550.000|59|32
104|-532507.457|51960.663|-6754.044|48.925|56.602|5.660|143.139|17.024|583.000|19|10
105|-488560.910|49793.435|-6807.907|60.584|45.998|3.833|134.972|16.466|584.000|20|12
106|-422517.956|46459.977|-6804.472|147.050|164.376|5.668|136.274|44.420|556.000|56|29
107|-447607.166|46339.362|-6758.674|107.547|118.723|5.653|135.542|33.069|567.000|36|21
108|-418835.576|47983.458|-6718.912|143.934|148.524|5.304|134.458|43.885|557.000|50|28
109|-427558.231|45282.346|-6673.156|144.687|131.213|4.686|135.754|40.156|560.000|45|28
110|-406934.708|43852.826|-6638.525|167.302|174.095|5.440|135.266|49.725|551.000|51|32
111|-418425.601|42674.603|-6558.208|141.989|146.141|5.219|134.700|43.014|557.000|51|28
112|-419818.652|43785.032|-6506.157|142.004|154.691|5.525|134.815|43.448|557.000|48|28
113|-909107.932|50377.031|-6494.830|94.141|74.008|4.112|152.603|24.752|576.000|27|18
114|-407777.933|74777.461|-6506.163|173.217|188.562|5.714|138.033|52.469|548.000|60|33
115|-418085.373|76788.382|-6473.579|167.680|135.845|4.245|138.623|49.293|551.000|54|32
116|-425648.440|76742.659|-6403.652|152.699|158.528|5.284|139.715|48.371|552.000|50|30
117|-427655.625|83789.179|-6374.725|153.793|165.468|5.516|140.826|45.286|555.000|65|30
118|-431360.939|79656.595|-6273.158|161.654|164.964|5.155|143.220|49.121|551.000|59|32
119|-415611.990|74411.968|-6118.212|170.647|176.235|5.340|141.421|53.390|547.000|64|33
120|-418904.090|78082.827|-5997.345|168.476|184.022|5.576|141.403|50.539|550.000|57|33
121|-414206.708|72776.862|-5920.914|181.875|208.901|5.969|141.824|53.936|547.000|58|35
122|-412335.914|74777.228|-5843.465|179.987|196.403|5.612|142.640|54.576|546.000|60|35
123|-429379.826|74069.570|-5781.164|162.126|172.071|5.551|142.942|48.410|552.000|60|31
124|-435802.343|71659.387|-5693.374|157.603|154.154|4.973|142.347|47.045|553.000|50|31
125|-419181.469|67336.760|-5644.437|186.449|194.641|5.407|145.258|58.049|545.000|63|36
126|-421354.205|67356.223|-5558.169|181.446|207.924|5.941|144.554|53.926|547.000|64|35
127|-423131.893|64595.133|-5514.843|179.177|186.768|5.493|143.862|52.078|548.000|58|34
128|-416750.599|54592.116|-5216.818|191.917|192.984|5.216|145.845|57.384|543.000|63|37
129|-416695.378|43935.352|-5053.798|187.956|183.053|5.085|144.911|56.608|544.000|64|36
130|-421178.657|44525.903|-4969.655|199.828|198.577|5.226|148.014|56.609|544.000|62|38
131|-423656.399|45119.539|-4867.532|185.982|173.957|4.832|144.590|52.819|548.000|62|36
132|-437561.572|40365.202|-4831.760|157.847|171.771|5.541|143.874|49.667|551.000|47|31
133|-409152.732|39980.233|-4781.198|195.072|201.723|5.309|144.687|60.312|540.000|67|38
134|-428045.040|41761.938|-4661.501|169.359|178.060|5.396|144.420|54.758|547.000|56|33
135|-410052.661|44134.543|-4622.515|202.839|196.388|5.036|146.770|62.163|538.000|68|39
136|-420555.514|41898.962|-4536.566|187.071|219.906|6.109|145.777|57.605|545.000|65|36
137|-414420.567|41014.358|-4503.785|190.309|191.683|5.181|145.272|60.965|541.000|63|37
138|-411964.245|41578.475|-4427.054|203.348|211.028|5.276|146.637|59.908|541.000|70|40
139|-419247.019|44821.404|-4335.169|185.970|185.532|5.154|145.052|57.965|543.000|61|36
140|-422263.692|40623.695|-4298.322|180.142|203.769|5.822|144.970|54.855|546.000|61|35
